config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
hub_star,hub_star,2,0.5,4,256,0.2,1200,200,50,-0.01235131276185684,10.249251279210199,10.676865068101323,0.62308010341569,0.6284827611050755,0.02279024194417875,0.0003594771241830065,0.3144936481972934,0.23229440666086998,1.4315862655639648
hub_star,hub_star,2,0.5,5,256,0.2,1200,200,50,-0.012152203691186761,10.820140530159987,10.949755857699397,0.6457146184213316,0.632827558941594,0.024339818945867276,0.0,0.23929113245251793,0.21858177514237082,1.226914882659912
hub_star,hub_star,2,0.5,6,256,0.2,1200,200,50,-0.011066384235874286,12.156156279841184,9.709982976469421,0.6820146605544771,0.6903959282293071,0.02571696084460734,0.010225490196078432,0.40736808069499875,0.24031897541751687,1.326493501663208
hub_star,hub_star,2,0.5,7,256,0.2,1200,200,50,-0.03337556481833468,11.71102829244404,11.624403073141291,0.6328067866517825,0.6343931463810408,0.020387405791853584,0.0,0.3341672423926295,0.18802777266360776,1.2766592502593994
hub_star,hub_star,2,0.5,8,256,0.2,1200,200,50,-0.012418465616606032,11.516578030078477,7.447059092379085,0.6610052094122811,0.6518897700597858,0.024303644224538352,0.003973856209150327,0.3871883438868417,0.23278193848773773,1.4200809001922607
hub_star,hub_star,2,0.5,9,256,0.2,1200,200,50,-0.01622927726369952,11.694559230515882,7.767760721227204,0.6315885511430237,0.6320351137957313,0.021520839372144822,0.0012026143790849673,0.34336960742046974,0.23614520885120502,1.449390172958374
hub_star,hub_star,2,1.0,0,256,0.2,1200,200,50,-0.0104135043221739,13.04183937817306,9.708211091710586,0.6694085661119491,0.6614508598505677,0.01731377857001932,0.04522222222222222,0.7399692450132388,0.14899704122951749,1.6395807266235352
hub_star,hub_star,2,1.0,1,256,0.2,1200,200,50,-0.010118296535500799,10.38604545569058,9.873099136670561,0.6871175173245333,0.6818227467063227,0.016265468153503135,0.04764052287581699,0.7269669674442151,0.1552031249557132,1.9202778339385986
hub_star,hub_star,2,1.0,2,256,0.2,1200,200,50,-0.009234829887464303,11.628610145214193,9.431981419810008,0.7004849296013883,0.6787012023048584,0.038488332992728726,0.4458921568627451,2.8078637202581933,0.3908064911206865,1.4327714443206787
hub_star,hub_star,2,1.0,3,256,0.2,1200,200,50,-0.01305255019494912,10.22587928778594,6.900473936558386,0.6692191189327413,0.6605567610127907,0.016327345560354513,0.037673202614379085,0.7133829034942368,0.1433849611249138,1.453467607498169
hub_star,hub_star,2,1.0,4,256,0.2,1200,200,50,-0.011663139736496818,11.485293867679278,11.392085666728816,0.6835941127861144,0.6861160650990874,0.04312695294875671,0.32449673202614376,2.087769022643184,0.33580207257625366,1.5913074016571045
hub_star,hub_star,2,1.0,5,256,0.2,1200,200,50,-0.006252706720602776,11.627437119353461,3.637253406883541,0.691767556738433,0.3907620035396306,0.0308294486880109,0.21626470588235294,1.4754223812211953,0.27908549862441034,1.6147384643554688
hub_star,hub_star,2,3.0,0,256,0.2,1200,200,50,-0.05257476427392605,12.349777226952568,9.316439598681882,0.6481972616420217,0.6550121525309809,0.010372902707796103,0.9950686274509803,0.975631203569907,0.056158823907155125,1.2607920169830322
hub_star,hub_star,2,3.0,1,256,0.2,1200,200,50,-0.05342327006426584,9.891929394178444,9.41923852228714,0.6781788270784723,0.6683681681863396,0.009504107836554223,0.994016339869281,0.9890017563339465,0.058503698158408016,1.4639263153076172
hub_star,hub_star,2,3.0,2,256,0.2,1200,200,50,-0.07942071883797333,10.367906320543007,9.123473554963144,0.7050030890404372,0.6908295458865313,0.0361582961487901,0.9870588235294117,3.791238735609524,0.40394969707314976,1.4236457347869873
hub_star,hub_star,2,3.0,3,256,0.2,1200,200,50,-0.050716254357468314,9.851655653731076,6.050645601916196,0.6652400810891097,0.6557942673316135,0.008175651035403993,0.9944771241830065,0.9184011291830394,0.046370867203825696,1.4347913265228271
add_ring_bidir,ring_bidir,3,0.01,2,256,0.2,1200,200,50,-0.052183418269139574,10.664430551679093,9.36413903509648,0.6690533743350966,0.6531607582438721,0.027434077950465173,0.0,0.0,0.2425242687813556,1.2595126628875732
add_ring_bidir,ring_bidir,3,0.01,3,256,0.2,1200,200,50,-0.05927886125294446,9.4944395263416,5.709938180876421,0.6540348222752832,0.64483435169175,0.026241056419245134,0.0,0.0,0.2523828194109738,1.2161133289337158
add_ring_bidir,ring_bidir,3,0.01,4,256,0.2,1200,200,50,-0.06261057909322346,10.149975828203907,10.352780117847091,0.6362773356363038,0.6478715795992298,0.02439545275103191,0.0,0.0,0.2473065805811933,1.1379477977752686
add_ring_bidir,ring_bidir,3,0.01,5,256,0.2,1200,200,50,-0.06338045478920179,10.620617803521604,10.830497667828597,0.6569280772209845,0.6413750700200025,0.02880187426528682,0.0,0.0,0.24719511598477387,1.0499203205108643
hub_star,hub_star,2,1.0,6,256,0.2,1200,200,50,-0.009035044459428746,12.747110197567542,2.272143407388828,0.6764484877184417,0.012817585958285293,0.03610527367277411,0.4207254901960784,2.6278755291858054,0.38466452173513244,1.423644781112671
