topo_seed,config_name,topology,coupling_mode,kappa,seed_idx,n_units,cv_tau,t_total,n_washout,k_max,ftle_per_pulse,mc_total,mc_total_test,mc_k0,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,mean_state,runtime_s
777,random_graph,random_graph,1,3.0,4,256,0.2,1200,200,50,-0.08926762287402538,10.153324297350379,8.10883616436264,0.9086516620718453,0.9080953415929841,0.020644032772717567,0.0,0.03740031384861591,0.2150969701945293,1.4094212055206299
777,random_graph,random_graph,1,3.0,6,256,0.2,1200,200,50,-0.08961197640940716,11.341009424582758,8.876315952045768,0.9143706903485814,0.9152348264217203,0.023397456731002658,0.0,0.03681416284685027,0.21457056384339807,1.659031867980957
777,random_graph,random_graph,1,3.0,8,256,0.2,1200,200,50,-0.08835228840283725,10.758515605285227,7.298030250832846,0.9179686946274999,0.9214499960353799,0.02274089031719172,0.0,0.039629680934759416,0.2155461021922194,1.653916835784912
777,random_graph,random_graph,1,3.0,9,256,0.2,1200,200,50,-0.08801544630577256,11.014843547755037,6.473508191979156,0.9130685494508168,0.9129549691457985,0.020029559544307025,0.0,0.03956599257925336,0.21789708820082837,2.4246537685394287
777,random_graph,random_graph,1,3.0,5,256,0.2,1200,200,50,-0.08837940052823161,10.2098461133338,9.555979679518062,0.9060698937771581,0.8987873950301417,0.024150557335661772,0.0,0.03710455459723531,0.21753769527434147,3.545778274536133
777,random_graph,random_graph,1,3.0,7,256,0.2,1200,200,50,-0.0901717713698063,10.72244811020831,9.488652890559267,0.9053844553260089,0.8999008583664713,0.023539407379358918,0.0,0.036540609042168305,0.2126038511006683,2.9896416664123535
777,random_graph,random_graph,1,10.0,0,256,0.2,1200,200,50,-0.08953608170803125,9.854906874812663,5.837387912331925,0.9878034449503621,0.9902228243859446,0.024889963350038975,0.0006640625,0.014658164756644738,0.21626298514457637,2.5279855728149414
777,random_graph,random_graph,1,10.0,1,256,0.2,1200,200,50,-0.09027517969028222,9.045530297200822,6.8879183782527225,0.9919407593392032,0.9856222323948075,0.02043403392935401,0.000546875,0.014196029722525469,0.21588241981260467,1.9430956840515137
777,random_graph,random_graph,1,10.0,2,256,0.2,1200,200,50,-0.09241634464964928,9.74539002683683,6.182000708312492,0.9911637454604104,0.9919442989595824,0.023114781142861737,0.0007063802083333334,0.015072904163637406,0.20963953381045197,1.6011335849761963
777,random_graph,random_graph,1,10.0,3,256,0.2,1200,200,50,-0.08861662466695062,8.75502721502448,5.147370948697954,0.9924246764891673,0.9954212137244317,0.022145748615237004,0.0004947916666666667,0.01461854952919653,0.2182568277043967,0.8758172988891602
777,random_graph,random_graph,1,10.0,6,256,0.2,1200,200,50,-0.09131743099169659,10.078296789431972,7.162975025855521,0.9902592455580241,0.9911014227120557,0.02342287341244571,0.0004850260416666667,0.014162646051994885,0.21311629661689,0.7644917964935303
777,random_graph,random_graph,1,10.0,7,256,0.2,1200,200,50,-0.09186066914088997,9.703184744136019,7.155702511905485,0.9888576059711908,0.9888847086435889,0.023555995222377103,0.00046875000000000004,0.01401453050698779,0.2110789716377109,0.7550795078277588
777,random_graph,random_graph,1,10.0,5,256,0.2,1200,200,50,-0.09018646609393857,9.79784666275973,7.7473897589831555,0.9915117049474403,0.9862287006803696,0.024140832487646733,0.0004524739583333334,0.01424374810617733,0.21634349817475992,1.1633548736572266
777,random_graph,random_graph,1,10.0,8,256,0.2,1200,200,50,-0.0906682129878726,9.753995999326186,6.554226839274409,0.9901309093368527,0.9914722070619493,0.022737725082511213,0.0006412760416666667,0.015502710780507942,0.21347496206124503,1.6555016040802002
777,random_graph,random_graph,1,10.0,4,256,0.2,1200,200,50,-0.0911307284017266,9.36868191160093,6.130191573029089,0.9906688323044894,0.9865313580676509,0.020663601755421427,0.0006835937500000001,0.014368570569840299,0.2131753661377627,2.4577574729919434
777,random_graph,random_graph,1,15.0,0,256,0.2,1200,200,50,-0.08982921138079102,10.415219024843578,5.854338397657343,0.9875442226340168,0.9898753123218956,0.024919131658168333,0.0009277343750000001,0.01075447423362043,0.2158670255021403,1.6144366264343262
777,random_graph,random_graph,1,10.0,9,256,0.2,1200,200,50,-0.09000563921779713,9.756986502097378,4.840522325267045,0.9906354734837938,0.9941482567392753,0.020044006636864547,0.000517578125,0.015248737791757129,0.21598054508734957,1.7677292823791504
777,random_graph,random_graph,1,15.0,2,256,0.2,1200,200,50,-0.09275267270254285,10.829426952139558,6.894316045478285,0.9910626205335342,0.9918843294854935,0.023152746101751408,0.00099609375,0.011014360034828696,0.20920399595424707,1.7975869178771973
777,random_graph,random_graph,1,15.0,3,256,0.2,1200,200,50,-0.08893951227800588,9.837255217536022,6.7060308130146815,0.9923915128482134,0.9950941009523169,0.022185097261252767,0.0007845052083333333,0.01089275402724619,0.21790866644521475,1.1239888668060303
777,random_graph,random_graph,1,15.0,1,256,0.2,1200,200,50,-0.09056937410507636,10.445039057776837,7.065427196904667,0.9918478511071843,0.9855001004056739,0.020469391451225828,0.0009244791666666668,0.010431120568250516,0.21550101115152967,2.115344285964966
777,random_graph,random_graph,1,15.0,7,256,0.2,1200,200,50,-0.09215229746427327,10.52229818847103,6.888168322413527,0.9886278396261944,0.9887607459843429,0.023584883298301572,0.0006803385416666667,0.010159341865646196,0.21077583955098417,0.8550868034362793
777,random_graph,random_graph,1,15.0,6,256,0.2,1200,200,50,-0.09160382551090668,10.906613125356916,7.564681624632021,0.9899895665463087,0.990780367828463,0.023456308108843117,0.0007975260416666668,0.010429320250261958,0.2128336387454923,1.8333144187927246
777,random_graph,random_graph,1,20.0,0,256,0.2,1200,200,50,-0.0283547911150956,24.39521062495042,10.902359229411134,0.9900118383444874,0.9906174032536771,0.025424358847032574,0.21972981770833336,0.04232279206703607,0.23158639071455894,1.2939720153808594
777,random_graph,random_graph,1,15.0,8,256,0.2,1200,200,50,-0.09107103229608939,10.79084411385955,7.857214082887769,0.9900520461044198,0.991329224520706,0.02278261322086797,0.0008951822916666667,0.011464880461945569,0.21304208785041112,1.5933966636657715
777,random_graph,random_graph,1,20.0,1,256,0.2,1200,200,50,-0.013992769449831428,24.920649875639047,11.923746068916122,0.9927809733829145,0.9831518197697648,0.02132110900913013,0.23019205729166667,0.04207704015787081,0.2311429751158942,1.5539908409118652
777,random_graph,random_graph,1,15.0,9,256,0.2,1200,200,50,-0.09034137948658949,10.218431969054585,5.628645128844185,0.9904545394339724,0.9939782193795091,0.020082360389004777,0.0007649739583333334,0.01110510058794361,0.21559590470470966,2.170201539993286
