topology,alpha_max,kappa,seed_idx,ftle_per_pulse,mc_total,mc_total_test,mc_k0_test,inter_rms,alpha_clip_frac,g_abs_mean,runtime_s
ring_bidir,0.1,30.0,0,0.05511963733194937,33.13484952439577,9.788068122743777,0.9800831738672461,0.0388623612519517,0.5982649739583333,0.10851270398108119,1.3577463626861572
ring_bidir,0.1,29.0,8,0.05611263683471173,33.78294799191832,8.30338678950389,0.8602439376263322,0.03766576254719247,0.571015625,0.10657719567491113,1.5833899974822998
ring_bidir,0.1,30.0,2,0.12508089806381362,33.552720300682346,11.273849671606365,0.9757292973914107,0.03790702541586709,0.60791015625,0.1101610217826131,1.5179977416992188
ring_bidir,0.1,30.0,6,0.12986952695706355,33.4378820109193,12.058534474496062,0.9790768514105168,0.039039600690096134,0.6119303385416667,0.11092947012644568,1.315788984298706
ring_bidir,0.1,30.0,1,0.11536138692428376,33.31299641594862,11.518786698978133,0.973022636175835,0.034316104553292634,0.6015104166666667,0.10889503466600012,2.121028423309326
ring_bidir,0.1,30.0,4,0.027988346106774305,33.7892792801739,10.117002327145523,0.9696730104966209,0.039118423601406674,0.606689453125,0.10982483971767162,1.6664950847625732
ring_bidir,0.1,30.0,3,0.08392102850052167,32.93516611936792,10.192475722020653,0.9729440087195808,0.037390221070478694,0.57603515625,0.10477131392583545,1.8249523639678955
ring_bidir,0.1,30.0,5,0.12679832321566553,34.005788053295284,10.549946791040776,0.9151917375031702,0.03652009798560097,0.6115494791666667,0.11178284329983666,1.6923367977142334
ring_bidir,0.1,30.0,9,0.046193688531588076,33.65062463445206,9.950375892717888,0.9703694836827131,0.036499708963149455,0.6047786458333334,0.11072498874978733,1.451909065246582
ring_bidir,0.1,30.0,7,0.06584229632508075,32.786583038116746,8.476914407440912,0.8851247969818409,0.03800866863335193,0.6234147135416667,0.11217736108675011,1.5990674495697021
ring_bidir,0.1,30.0,8,0.08796467415000836,33.69912328527068,9.524203584146862,0.9691343960179758,0.03780722767275458,0.5906705729166667,0.10739935667236024,1.5911245346069336
ring_bidir,0.1,40.0,1,0.3172969686093532,31.375370855518884,5.9124366248468485,0.9085990465215672,0.036650709627088184,0.7361295572916667,0.11295770539193188,1.7230503559112549
ring_bidir,0.1,40.0,0,0.29798654691092646,31.821348440358307,5.460156368619258,0.874392633174229,0.042002768977185474,0.720693359375,0.11036557499973824,1.7362520694732666
ring_bidir,0.1,40.0,5,0.3068081939770849,31.848038473785124,4.515442138691521,0.8277778431267221,0.03960475760667686,0.7334309895833334,0.11357620772627065,1.651282548904419
ring_bidir,0.1,40.0,2,0.30769793930763006,32.14153469920527,5.192719000155656,0.842668791219584,0.03999522964434254,0.7222623697916667,0.1133137220088943,1.8747127056121826
ring_bidir,0.1,40.0,6,0.3501771909984848,31.18799143753243,6.202731230773426,0.9193426429692029,0.040689652542829385,0.7334537760416667,0.11394706180454153,1.6905517578125
ring_bidir,0.1,40.0,4,0.32015718188365505,32.14118869793905,6.606456738686532,0.9163704443727191,0.03731981472997795,0.7261393229166667,0.11182634260776816,1.8738391399383545
ring_bidir,0.1,40.0,3,0.31360391055125547,30.898098682929717,5.754007843829595,0.9234008329799355,0.038861817795675345,0.7177018229166667,0.11024015964463924,1.9077017307281494
ring_bidir,0.1,40.0,8,0.28346826333916175,30.926883264077183,5.908054536098183,0.928879093838154,0.03928933010650828,0.738271484375,0.114135900081496,1.3592631816864014
ring_bidir,0.1,40.0,7,0.29471979455674996,31.555464274595888,6.0550814069473144,0.8954121671560396,0.04101109382015103,0.7351985677083334,0.1141275523331784,1.5301384925842285
ring_bidir,0.1,40.0,9,0.297687496660328,32.241458813113816,4.795170240209874,0.8865868297660143,0.037086434223098964,0.7181412760416667,0.11112693440645455,1.423067569732666
ring_bidir,0.2,15.0,3,-0.019928068212297232,22.5540865045852,6.538962653250173,0.9882693634021449,0.025727620266289015,0.207333984375,0.056972500741864544,1.3712737560272217
ring_bidir,0.2,15.0,1,-0.011934315736985099,23.42774875530889,10.020256519323045,0.9830409928318313,0.023296793006735986,0.21351888020833334,0.05717754981119999,1.451817274093628
ring_bidir,0.2,15.0,5,-0.016896309947525293,24.331114722370504,10.642701305523637,0.9849816301746375,0.02641394291560836,0.21656250000000002,0.05738241138575782,1.5014045238494873
ring_bidir,0.2,15.0,0,-0.016260923390863297,22.936394005592977,9.382562047626887,0.9884714731323007,0.027705531158998906,0.19473632812500002,0.055902332361075266,1.7053568363189697
ring_bidir,0.2,15.0,2,-0.019216956090622402,22.53231765185265,8.808147391159416,0.9877066212450597,0.02422101354946793,0.23718750000000002,0.05928004562577086,1.6894748210906982
ring_bidir,0.2,15.0,4,-0.009398427716462533,22.82539630461489,8.907623363978585,0.9830367713673852,0.024409402848267866,0.22501627604166669,0.05837878784915466,1.6189923286437988
ring_bidir,0.2,15.0,6,-0.010385995927719669,24.014022459277886,9.121486870503642,0.9777274691345027,0.026093008750711483,0.22659505208333336,0.0579084679068883,1.5170190334320068
ring_bidir,0.2,15.0,7,-0.02534101001665316,25.145728403177348,5.359998825981977,0.98311463950364,0.02601847295348339,0.21464518229166668,0.056972297938767194,1.5382771492004395
ring_bidir,0.2,15.0,8,-0.01844668006791127,24.156433290031206,10.899712326448233,0.9878116273956904,0.023253119830964456,0.22287434895833336,0.057583876178053675,1.3616697788238525
ring_bidir,0.2,20.0,0,-0.07976622361608714,24.53227392199099,11.92639448962755,0.9915374120391067,0.03026397358893422,0.45388997395833336,0.08492742622327731,1.4554071426391602
ring_bidir,0.2,15.0,9,-0.009635992877426725,23.652895782056458,8.99675149388785,0.9920614520247488,0.024365024232432687,0.20032877604166668,0.05572546623492676,1.6039047241210938
ring_bidir,0.2,20.0,3,-0.06698400025805783,26.448127018068902,11.553398463615936,0.9882083327092536,0.028292582051732035,0.42997395833333335,0.08027198209527221,1.4497687816619873
ring_bidir,0.2,20.0,1,-0.0636774884021878,25.842209230123494,12.278315089126039,0.9837615867331576,0.025130541242952494,0.44637695312500003,0.08325356776344944,1.5190069675445557
ring_bidir,0.2,20.0,2,-0.07216272459543517,26.16607330434782,12.131066858920956,0.9921353846198152,0.03204791223176179,0.44142578125000004,0.08414058819986096,1.5431180000305176
ring_bidir,0.2,20.0,4,-0.07617976480360283,26.023083395019377,13.286616912181058,0.9868195850826184,0.03156587140950793,0.4448014322916667,0.08412511286796341,1.5848896503448486
ring_bidir,0.2,20.0,6,-0.07279441821681412,26.027853013125025,12.202063825941863,0.9908295283113981,0.02881321698777751,0.4332942708333334,0.08176129733622908,1.3594295978546143
ring_bidir,0.2,20.0,5,-0.07153205922437078,25.994395095248002,11.816980568223364,0.9901042147016257,0.028708058552200048,0.4445279947916667,0.08294570139777184,1.4592549800872803
ring_bidir,0.2,20.0,7,-0.08396594343941488,25.452369704512297,13.055891810584827,0.9906344378694525,0.029014879744863182,0.46264322916666667,0.08771535917686257,1.6652114391326904
ring_bidir,0.2,21.0,0,-0.0743242018861058,26.186344949279057,12.711722171808496,0.9919307115267073,0.029484952251642594,0.4583268229166667,0.08848708150174925,1.492419719696045
