task,dim,boundary,substrate,k_pulses,readout,seed_idx,n_units,t_total,runtime_s,mean_acc_all,pre_swap_acc,steady_acc
complexity_trigger,4D,plane,random_graph_k25,24,rls_raw,4,256,48000,4.441320419311523,0.8965009100228029,1.0,0.88
complexity_trigger,4D,plane,random_graph_k25,24,rls_raw,5,256,48000,4.150503158569336,0.892833622727558,0.88,0.885
complexity_trigger,4D,plane,random_graph_k25,24,rls_raw,6,256,48000,4.527575969696045,0.8811966276856134,0.895,0.88
complexity_trigger,4D,plane,random_graph_k25,24,rls_raw,7,256,48000,4.076118469238281,0.8978431413568755,0.98,0.88
complexity_trigger,4D,plane,random_graph_k25,24,rls_raw,8,256,48000,4.532886266708374,0.9071613564569779,1.0,0.88
complexity_trigger,4D,plane,random_graph_k25,24,rls_raw,9,256,48000,4.070261716842651,0.8822694085897784,0.89,0.88
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,2,256,48000,4.563718795776367,0.8405945482312086,0.86,0.88
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,3,256,48000,4.015141248703003,0.8559176586263886,0.92,0.99
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,4,256,48000,4.523517608642578,0.8325269345829585,0.84,0.88
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,5,256,48000,4.037654399871826,0.8517897115123115,0.825,0.88
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,0,256,48000,4.562079668045044,0.8380862325055961,0.865,0.88
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,1,256,48000,4.2274839878082275,0.8554272923160603,0.88,0.88
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,6,256,48000,3.606058359146118,0.8507299010480953,0.88,0.88
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,7,256,48000,1.900108814239502,0.8243179012991361,0.88,0.775
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,8,256,48000,3.446974992752075,0.8569243321269431,0.845,0.88
complexity_trigger,4D,plane,random_graph_k25,24,delta_raw,9,256,48000,1.9290940761566162,0.8582786970983871,0.88,0.88
