task,dim,boundary,substrate,k_pulses,readout,seed_idx,n_units,t_total,runtime_s,mean_acc_all,pre_swap_acc,steady_acc
dimension_stress,2D,ring,random_graph_k25,20,rls_raw,5,256,40000,4.219813585281372,0.6301474837315645,0.6,0.8
dimension_stress,2D,ring,random_graph_k25,20,rls_raw,8,256,40000,4.211134433746338,0.6605562674304666,0.7,0.7
dimension_stress,2D,ring,random_graph_k25,20,rls_raw,9,256,40000,4.236621618270874,0.6380178889977639,0.6,0.8
dimension_stress,2D,ring,random_graph_k25,20,rls_raw,6,256,40000,4.503643274307251,0.697183487852064,0.705,0.8
dimension_stress,2D,ring,random_graph_k25,20,rls_raw,7,256,40000,4.202269554138184,0.6626089796738776,0.74,0.77
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,0,256,40000,4.341805934906006,0.5024383809452023,0.44,0.46
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,1,256,40000,4.36041522026062,0.49284063214492096,0.5175000000000001,0.415
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,2,256,40000,4.312955141067505,0.5295206150599231,0.5,0.6
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,3,256,40000,4.389094114303589,0.48467123941609513,0.5,0.5
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,4,256,40000,4.489148855209351,0.48879173890103267,0.5,0.5
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,5,256,40000,4.2006676197052,0.48781563277304596,0.545,0.46
dimension_stress,2D,ring,parallel,20,rls_raw,0,256,40000,1.5371031761169434,0.5007826436521696,0.505,0.45
dimension_stress,2D,ring,parallel,20,rls_raw,1,256,40000,1.5742321014404297,0.5072121303484837,0.56,0.525
dimension_stress,2D,ring,parallel,20,rls_raw,2,256,40000,1.5602543354034424,0.5225383784327028,0.5,0.6
dimension_stress,2D,ring,parallel,20,rls_raw,3,256,40000,1.649728775024414,0.49399386950076635,0.575,0.49
dimension_stress,2D,ring,parallel,20,rls_raw,4,256,40000,1.5888574123382568,0.5010552498680938,0.445,0.5
dimension_stress,2D,ring,parallel,20,rls_raw,5,256,40000,1.601377248764038,0.4809502273812217,0.51,0.5
dimension_stress,2D,ring,parallel,20,rls_raw,6,256,40000,1.5650389194488525,0.5125574734303158,0.535,0.5
dimension_stress,2D,ring,parallel,20,rls_raw,7,256,40000,1.6033995151519775,0.49645611919298505,0.575,0.475
dimension_stress,2D,ring,parallel,20,rls_raw,8,256,40000,1.6182870864868164,0.5054797618150297,0.41,0.6
dimension_stress,2D,ring,parallel,20,rls_raw,9,256,40000,1.625896692276001,0.5046255119218109,0.5,0.5025
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,6,256,40000,4.224308490753174,0.5039169870103767,0.475,0.535
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,7,256,40000,4.1517722606658936,0.5022373809703274,0.475,0.48
dimension_stress,2D,ring,parallel,20,delta_raw,0,256,40000,1.6673896312713623,0.4889186201351725,0.44,0.4125
dimension_stress,2D,ring,parallel,20,delta_raw,1,256,40000,1.8170216083526611,0.4863081329614833,0.5,0.5
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,8,256,40000,4.417577743530273,0.4856285017964373,0.48,0.5
dimension_stress,2D,ring,random_graph_k25,20,delta_raw,9,256,40000,4.07848334312439,0.5149267606341549,0.5,0.58
dimension_stress,2D,ring,parallel,20,delta_raw,2,256,40000,1.7276997566223145,0.4941710007286249,0.4,0.56
dimension_stress,2D,ring,parallel,20,delta_raw,3,256,40000,1.721951961517334,0.48371648953543883,0.5,0.445
